user_id,user_index
512370789,1431
512370827,1432
512370845,1433
512370859,1434
512370865,1435
512370871,1436
512370886,1437
512370914,1438
512370932,1439
512370970,1440
512371052,1441
512371090,1442
512371110,1443
512371119,1444
512371142,1445
512371151,1446
512371160,1447
512371175,1448
512371179,1449
512371192,1450
512371195,1451
512371243,1452
512371297,1453
512371327,1454
512371338,1455
512371348,1456
512371365,1457
512371395,1458
512371407,1459
512371410,1460
512371422,1461
512371466,1462
512371473,1463
512371475,1464
512371476,1465
512371496,1466
512371521,1467
512371527,1468
512371533,1469
512371551,1470
512371554,1471
512371555,1472
512371625,1473
512371669,1474
512371670,1475
512371753,1476
512371767,1477
512371769,1478
512371776,1479
512371800,1480
512371822,1481
512371868,1482
512371870,1483
512371883,1484
512371887,1485
512371925,1486
512371934,1487
512371939,1488
512371957,1489
512371959,1490
512371970,1491
512372008,1492
512372011,1493
512372013,1494
512372043,1495
512372070,1496
512372075,1497
512372157,1498
512372180,1499
512372197,1500
512372217,1501
512372222,1502
512372223,1503
512372224,1504
512372229,1505
512372264,1506
512372268,1507
512372338,1508
512372395,1509
512372396,1510
512372448,1511
512372454,1512
512372458,1513
512372522,1514
512372533,1515
512372569,1516
512372673,1517
512372675,1518
512372698,1519
512372746,1520
512372774,1521
512372821,1522
512372854,1523
512372877,1524
512372900,1525
512372992,1526
512373011,1527
512373038,1528
512373054,1529
512373057,1530
512373059,1531
512373094,1532
512373117,1533
512373142,1534
512373148,1535
512373231,1536
512373237,1537
512373240,1538
512373252,1539
512373271,1540
512373272,1541
512373291,1542
512373345,1543
512373434,1544
512373465,1545
512373467,1546
512373479,1547
512373516,1548
512373537,1549
512373557,1550
512373615,1551
512373619,1552
512373625,1553
512373660,1554
512373689,1555
512373731,1556
512373738,1557
512373776,1558
512373783,1559
512373792,1560
512373798,1561
512373818,1562
512373833,1563
512373849,1564
512373871,1565
512373887,1566
512373908,1567
512373909,1568
512374009,1569
512374012,1570
512374034,1571
512374045,1572
512374050,1573
512374059,1574
512374106,1575
512374172,1576
512374209,1577
512374233,1578
512374257,1579
512374341,1580
512374359,1581
512374375,1582
512374418,1583
512374432,1584
512374444,1585
512374496,1586
512374518,1587
512374519,1588
512374626,1589
512374641,1590
512374786,1591
512374879,1592
512374899,1593
512374930,1594
512375019,1595
512375046,1596
512375071,1597
512375076,1598
512375080,1599
512375083,1600
512375085,1601
512375117,1602
512375173,1603
512375191,1604
512375194,1605
512375212,1606
512375215,1607
512375245,1608
512375299,1609
512375305,1610
512375395,1611
512375414,1612
512375430,1613
512375460,1614
512375543,1615
512375572,1616
512375574,1617
512375626,1618
512375695,1619
512375719,1620
512375796,1621
512375847,1622
512375877,1623
512375893,1624
512375894,1625
512375914,1626
512375946,1627
512375948,1628
512375961,1629
512375971,1630
512375986,1631
512376016,1632
512376032,1633
512376086,1634
512376092,1635
512376100,1636
512376105,1637
512376122,1638
512376127,1639
512376131,1640
512376161,1641
512376183,1642
512376218,1643
512376234,1644
512376239,1645
512376251,1646
512376264,1647
512376279,1648
512376290,1649
512376356,1650
512376385,1651
512376418,1652
512376434,1653
512376465,1654
512376473,1655
512376498,1656
512376517,1657
512376528,1658
512376575,1659
512376604,1660
512376613,1661
512376677,1662
512376684,1663
512376726,1664
512376838,1665
512376843,1666
512376847,1667
512376989,1668
512377043,1669
512377049,1670
512377050,1671
512377098,1672
512377110,1673
512377115,1674
512377185,1675
512377188,1676
512377234,1677
512377260,1678
512377283,1679
512377307,1680
512377308,1681
512377394,1682
512377399,1683
512377404,1684
512377411,1685
512377478,1686
512377508,1687
512377549,1688
512377559,1689
512377565,1690
512377574,1691
512377581,1692
512377594,1693
512377598,1694
512377599,1695
512377610,1696
512377614,1697
